"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|BE","Actual Total Load [MW] - CTA|BE"
"04.07.2017 16:00 - 04.07.2017 16:15","10667","10820"
"04.07.2017 16:15 - 04.07.2017 16:30","10661","10816"
"04.07.2017 16:30 - 04.07.2017 16:45","10629","10688"
"04.07.2017 16:45 - 04.07.2017 17:00","10616","10765"
"04.07.2017 17:00 - 04.07.2017 17:15","10644","10617"
"04.07.2017 17:15 - 04.07.2017 17:30","10606","10677"
"04.07.2017 17:30 - 04.07.2017 17:45","10592","10751"
"04.07.2017 17:45 - 04.07.2017 18:00","10613","10819"
"04.07.2017 18:00 - 04.07.2017 18:15","10560","10622"
"04.07.2017 18:15 - 04.07.2017 18:30","10511","10587"
"04.07.2017 18:30 - 04.07.2017 18:45","10452","10543"
"04.07.2017 18:45 - 04.07.2017 19:00","10374","10508"
"04.07.2017 19:00 - 04.07.2017 19:15","10271","10375"
"04.07.2017 19:15 - 04.07.2017 19:30","10152","10321"
"04.07.2017 19:30 - 04.07.2017 19:45","10100","10345"
"04.07.2017 19:45 - 04.07.2017 20:00","10050","10185"
"04.07.2017 20:00 - 04.07.2017 20:15","9970","10174"
"04.07.2017 20:15 - 04.07.2017 20:30","9839","10060"
"04.07.2017 20:30 - 04.07.2017 20:45","9754","9899"
"04.07.2017 20:45 - 04.07.2017 21:00","9608","9759"
"04.07.2017 21:00 - 04.07.2017 21:15","9522","9709"
"04.07.2017 21:15 - 04.07.2017 21:30","9469","9628"
"04.07.2017 21:30 - 04.07.2017 21:45","9443","9592"
"04.07.2017 21:45 - 04.07.2017 22:00","9375","9486"
"04.07.2017 22:00 - 04.07.2017 22:15","9468","9646"
"04.07.2017 22:15 - 04.07.2017 22:30","9599","9904"
"04.07.2017 22:30 - 04.07.2017 22:45","9691","9942"
"04.07.2017 22:45 - 04.07.2017 23:00","9604","9957"
"04.07.2017 23:00 - 04.07.2017 23:15","9505","9814"
"04.07.2017 23:15 - 04.07.2017 23:30","9363","9628"
"04.07.2017 23:30 - 04.07.2017 23:45","9153","9442"
"04.07.2017 23:45 - 05.07.2017 00:00","8992","9362"
"05.07.2017 00:00 - 05.07.2017 00:15","8829","9227"
"05.07.2017 00:15 - 05.07.2017 00:30","8684","9083"
"05.07.2017 00:30 - 05.07.2017 00:45","8550","8861"
"05.07.2017 00:45 - 05.07.2017 01:00","8453","8757"
"05.07.2017 01:00 - 05.07.2017 01:15","8462","8645"
"05.07.2017 01:15 - 05.07.2017 01:30","8435","8639"
"05.07.2017 01:30 - 05.07.2017 01:45","8290","8485"
"05.07.2017 01:45 - 05.07.2017 02:00","8203","8437"
"05.07.2017 02:00 - 05.07.2017 02:15","8126","8246"
"05.07.2017 02:15 - 05.07.2017 02:30","8113","8275"
"05.07.2017 02:30 - 05.07.2017 02:45","8094","8310"
"05.07.2017 02:45 - 05.07.2017 03:00","8075","8306"
"05.07.2017 03:00 - 05.07.2017 03:15","7998","8199"
"05.07.2017 03:15 - 05.07.2017 03:30","8008","8145"
"05.07.2017 03:30 - 05.07.2017 03:45","7998","8152"
"05.07.2017 03:45 - 05.07.2017 04:00","8002","8150"
"05.07.2017 04:00 - 05.07.2017 04:15","8011","8224"
"05.07.2017 04:15 - 05.07.2017 04:30","8000","8160"
"05.07.2017 04:30 - 05.07.2017 04:45","8044","8239"
"05.07.2017 04:45 - 05.07.2017 05:00","8102","8258"
"05.07.2017 05:00 - 05.07.2017 05:15","8192","8237"
"05.07.2017 05:15 - 05.07.2017 05:30","8175","8236"
"05.07.2017 05:30 - 05.07.2017 05:45","8196","8219"
"05.07.2017 05:45 - 05.07.2017 06:00","8346","8398"
"05.07.2017 06:00 - 05.07.2017 06:15","8581","8634"
"05.07.2017 06:15 - 05.07.2017 06:30","8830","8836"
"05.07.2017 06:30 - 05.07.2017 06:45","9038","9038"
"05.07.2017 06:45 - 05.07.2017 07:00","9267","9238"
"05.07.2017 07:00 - 05.07.2017 07:15","9535","9472"
"05.07.2017 07:15 - 05.07.2017 07:30","9759","9710"
"05.07.2017 07:30 - 05.07.2017 07:45","9974","9903"
"05.07.2017 07:45 - 05.07.2017 08:00","10166","10007"
"05.07.2017 08:00 - 05.07.2017 08:15","10327","10214"
"05.07.2017 08:15 - 05.07.2017 08:30","10468","10405"
"05.07.2017 08:30 - 05.07.2017 08:45","10581","10523"
"05.07.2017 08:45 - 05.07.2017 09:00","10667","10608"
"05.07.2017 09:00 - 05.07.2017 09:15","10798","10732"
"05.07.2017 09:15 - 05.07.2017 09:30","10858","10739"
"05.07.2017 09:30 - 05.07.2017 09:45","10975","10825"
"05.07.2017 09:45 - 05.07.2017 10:00","11001","10988"
"05.07.2017 10:00 - 05.07.2017 10:15","11032","10959"
"05.07.2017 10:15 - 05.07.2017 10:30","11050","10950"
"05.07.2017 10:30 - 05.07.2017 10:45","11081","10975"
"05.07.2017 10:45 - 05.07.2017 11:00","11138","10956"
"05.07.2017 11:00 - 05.07.2017 11:15","11203","10974"
"05.07.2017 11:15 - 05.07.2017 11:30","11219","11050"
"05.07.2017 11:30 - 05.07.2017 11:45","11277","11153"
"05.07.2017 11:45 - 05.07.2017 12:00","11260","11124"
"05.07.2017 12:00 - 05.07.2017 12:15","11148","11001"
"05.07.2017 12:15 - 05.07.2017 12:30","11032","10885"
"05.07.2017 12:30 - 05.07.2017 12:45","11036","10852"
"05.07.2017 12:45 - 05.07.2017 13:00","11057","10855"
"05.07.2017 13:00 - 05.07.2017 13:15","11035","10878"
"05.07.2017 13:15 - 05.07.2017 13:30","10988","10878"
"05.07.2017 13:30 - 05.07.2017 13:45","10976","10919"
"05.07.2017 13:45 - 05.07.2017 14:00","10920","10823"
"05.07.2017 14:00 - 05.07.2017 14:15","10897","10885"
"05.07.2017 14:15 - 05.07.2017 14:30","10872","10831"
"05.07.2017 14:30 - 05.07.2017 14:45","10827","10798"
"05.07.2017 14:45 - 05.07.2017 15:00","10803","10802"
"05.07.2017 15:00 - 05.07.2017 15:15","10810","10704"
"05.07.2017 15:15 - 05.07.2017 15:30","10782","10821"
"05.07.2017 15:30 - 05.07.2017 15:45","10730","10773"
"05.07.2017 15:45 - 05.07.2017 16:00","10672","10812"
"05.07.2017 16:00 - 05.07.2017 16:15","10622","10698"
"05.07.2017 16:15 - 05.07.2017 16:30","10618","10666"
"05.07.2017 16:30 - 05.07.2017 16:45","10588","10741"
"05.07.2017 16:45 - 05.07.2017 17:00","10576","10755"
"05.07.2017 17:00 - 05.07.2017 17:15","10630","10621"
"05.07.2017 17:15 - 05.07.2017 17:30","10594","10582"
"05.07.2017 17:30 - 05.07.2017 17:45","10581","10718"
"05.07.2017 17:45 - 05.07.2017 18:00","10602","10739"
"05.07.2017 18:00 - 05.07.2017 18:15","10531","10647"
"05.07.2017 18:15 - 05.07.2017 18:30","10482","10682"
"05.07.2017 18:30 - 05.07.2017 18:45","10423","10670"
"05.07.2017 18:45 - 05.07.2017 19:00","10342","10618"
"05.07.2017 19:00 - 05.07.2017 19:15","10267","10414"
"05.07.2017 19:15 - 05.07.2017 19:30","10147","10246"
"05.07.2017 19:30 - 05.07.2017 19:45","10097","10260"
"05.07.2017 19:45 - 05.07.2017 20:00","10048","10243"
"05.07.2017 20:00 - 05.07.2017 20:15","9957","10226"
"05.07.2017 20:15 - 05.07.2017 20:30","9829","10024"
"05.07.2017 20:30 - 05.07.2017 20:45","9742","9932"
"05.07.2017 20:45 - 05.07.2017 21:00","9595","9796"
"05.07.2017 21:00 - 05.07.2017 21:15","9524","9695"
"05.07.2017 21:15 - 05.07.2017 21:30","9475","9637"
"05.07.2017 21:30 - 05.07.2017 21:45","9450","9562"
"05.07.2017 21:45 - 05.07.2017 22:00","9381","9468"
"05.07.2017 22:00 - 05.07.2017 22:15","9536","9595"
"05.07.2017 22:15 - 05.07.2017 22:30","9672","9761"
"05.07.2017 22:30 - 05.07.2017 22:45","9766","9817"
"05.07.2017 22:45 - 05.07.2017 23:00","9677","9747"
"05.07.2017 23:00 - 05.07.2017 23:15","9577","9676"
"05.07.2017 23:15 - 05.07.2017 23:30","9432","9527"
"05.07.2017 23:30 - 05.07.2017 23:45","9216","9398"
"05.07.2017 23:45 - 06.07.2017 00:00","9053","9290"
"06.07.2017 00:00 - 06.07.2017 00:15","8933","9080"
"06.07.2017 00:15 - 06.07.2017 00:30","8798","8785"
"06.07.2017 00:30 - 06.07.2017 00:45","8646","8639"
"06.07.2017 00:45 - 06.07.2017 01:00","8541","8599"
"06.07.2017 01:00 - 06.07.2017 01:15","8433","8609"
"06.07.2017 01:15 - 06.07.2017 01:30","8401","8475"
"06.07.2017 01:30 - 06.07.2017 01:45","8252","8378"
"06.07.2017 01:45 - 06.07.2017 02:00","8170","8292"
"06.07.2017 02:00 - 06.07.2017 02:15","8095","8192"
"06.07.2017 02:15 - 06.07.2017 02:30","8078","8187"
"06.07.2017 02:30 - 06.07.2017 02:45","8073","8136"
"06.07.2017 02:45 - 06.07.2017 03:00","8051","8099"
"06.07.2017 03:00 - 06.07.2017 03:15","7993","8136"
"06.07.2017 03:15 - 06.07.2017 03:30","7991","8012"
"06.07.2017 03:30 - 06.07.2017 03:45","7989","8088"
"06.07.2017 03:45 - 06.07.2017 04:00","7994","8011"
"06.07.2017 04:00 - 06.07.2017 04:15","8002","7960"
"06.07.2017 04:15 - 06.07.2017 04:30","8001","7968"
"06.07.2017 04:30 - 06.07.2017 04:45","8042","8091"
"06.07.2017 04:45 - 06.07.2017 05:00","8094","8101"
"06.07.2017 05:00 - 06.07.2017 05:15","8124","8109"
"06.07.2017 05:15 - 06.07.2017 05:30","8124","8094"
"06.07.2017 05:30 - 06.07.2017 05:45","8120","8213"
"06.07.2017 05:45 - 06.07.2017 06:00","8251","8244"
"06.07.2017 06:00 - 06.07.2017 06:15","8550","8425"
"06.07.2017 06:15 - 06.07.2017 06:30","8788","8734"
"06.07.2017 06:30 - 06.07.2017 06:45","8999","8952"
"06.07.2017 06:45 - 06.07.2017 07:00","9209","9193"
"06.07.2017 07:00 - 06.07.2017 07:15","9473","9421"
"06.07.2017 07:15 - 06.07.2017 07:30","9722","9693"
"06.07.2017 07:30 - 06.07.2017 07:45","9928","9836"
"06.07.2017 07:45 - 06.07.2017 08:00","10131","10046"
"06.07.2017 08:00 - 06.07.2017 08:15","10263","10259"
"06.07.2017 08:15 - 06.07.2017 08:30","10405","10429"
"06.07.2017 08:30 - 06.07.2017 08:45","10505","10602"
"06.07.2017 08:45 - 06.07.2017 09:00","10597","10672"
"06.07.2017 09:00 - 06.07.2017 09:15","10663","10780"
"06.07.2017 09:15 - 06.07.2017 09:30","10737","10900"
"06.07.2017 09:30 - 06.07.2017 09:45","10841","11003"
"06.07.2017 09:45 - 06.07.2017 10:00","10875","11025"
"06.07.2017 10:00 - 06.07.2017 10:15","10903","10935"
"06.07.2017 10:15 - 06.07.2017 10:30","10910","11046"
"06.07.2017 10:30 - 06.07.2017 10:45","10945","11180"
"06.07.2017 10:45 - 06.07.2017 11:00","11010","11173"
"06.07.2017 11:00 - 06.07.2017 11:15","11058","11183"
"06.07.2017 11:15 - 06.07.2017 11:30","11073","11363"
"06.07.2017 11:30 - 06.07.2017 11:45","11113","11440"
"06.07.2017 11:45 - 06.07.2017 12:00","11092","11504"
"06.07.2017 12:00 - 06.07.2017 12:15","10989","11404"
"06.07.2017 12:15 - 06.07.2017 12:30","10878","11365"
"06.07.2017 12:30 - 06.07.2017 12:45","10876","11369"
"06.07.2017 12:45 - 06.07.2017 13:00","10902","11454"
"06.07.2017 13:00 - 06.07.2017 13:15","10880","11380"
"06.07.2017 13:15 - 06.07.2017 13:30","10809","11506"
"06.07.2017 13:30 - 06.07.2017 13:45","10805","11403"
"06.07.2017 13:45 - 06.07.2017 14:00","10764","11407"
"06.07.2017 14:00 - 06.07.2017 14:15","10806","11198"
"06.07.2017 14:15 - 06.07.2017 14:30","10770","11134"
"06.07.2017 14:30 - 06.07.2017 14:45","10730","11119"
"06.07.2017 14:45 - 06.07.2017 15:00","10739","10847"
"06.07.2017 15:00 - 06.07.2017 15:15","10698","11052"
"06.07.2017 15:15 - 06.07.2017 15:30","10659","11126"
"06.07.2017 15:30 - 06.07.2017 15:45","10615","11054"
"06.07.2017 15:45 - 06.07.2017 16:00","10582","10900"
"06.07.2017 16:00 - 06.07.2017 16:15","10534","10754"
"06.07.2017 16:15 - 06.07.2017 16:30","10532","10767"
"06.07.2017 16:30 - 06.07.2017 16:45","10482","10868"
"06.07.2017 16:45 - 06.07.2017 17:00","10479","10913"
"06.07.2017 17:00 - 06.07.2017 17:15","10450","10966"
"06.07.2017 17:15 - 06.07.2017 17:30","10432","10960"
"06.07.2017 17:30 - 06.07.2017 17:45","10433","11001"
"06.07.2017 17:45 - 06.07.2017 18:00","10463","11006"
"06.07.2017 18:00 - 06.07.2017 18:15","10383","10946"
"06.07.2017 18:15 - 06.07.2017 18:30","10332","10783"
"06.07.2017 18:30 - 06.07.2017 18:45","10271","10794"
"06.07.2017 18:45 - 06.07.2017 19:00","10187","10763"
"06.07.2017 19:00 - 06.07.2017 19:15","10071","10702"
"06.07.2017 19:15 - 06.07.2017 19:30","9967","10567"
"06.07.2017 19:30 - 06.07.2017 19:45","9932","10442"
"06.07.2017 19:45 - 06.07.2017 20:00","9869","10293"
"06.07.2017 20:00 - 06.07.2017 20:15","9832","10294"
"06.07.2017 20:15 - 06.07.2017 20:30","9697","10133"
"06.07.2017 20:30 - 06.07.2017 20:45","9605","10068"
"06.07.2017 20:45 - 06.07.2017 21:00","9459","9881"
"06.07.2017 21:00 - 06.07.2017 21:15","9471","9774"
"06.07.2017 21:15 - 06.07.2017 21:30","9420","9931"
"06.07.2017 21:30 - 06.07.2017 21:45","9396","9792"
"06.07.2017 21:45 - 06.07.2017 22:00","9316","9949"
"06.07.2017 22:00 - 06.07.2017 22:15","9494","9966"
"06.07.2017 22:15 - 06.07.2017 22:30","9649","10046"
"06.07.2017 22:30 - 06.07.2017 22:45","9738","10115"
"06.07.2017 22:45 - 06.07.2017 23:00","9675","10047"
"06.07.2017 23:00 - 06.07.2017 23:15","9619","9995"
"06.07.2017 23:15 - 06.07.2017 23:30","9477","9783"
"06.07.2017 23:30 - 06.07.2017 23:45","9265","9554"
"06.07.2017 23:45 - 07.07.2017 00:00","9129","9398"
"07.07.2017 00:00 - 07.07.2017 00:15","8889","9224"
"07.07.2017 00:15 - 07.07.2017 00:30","8719","9037"
"07.07.2017 00:30 - 07.07.2017 00:45","8573","8843"
"07.07.2017 00:45 - 07.07.2017 01:00","8478","8795"
"07.07.2017 01:00 - 07.07.2017 01:15","8425","8766"
"07.07.2017 01:15 - 07.07.2017 01:30","8375","8685"
"07.07.2017 01:30 - 07.07.2017 01:45","8228","8508"
"07.07.2017 01:45 - 07.07.2017 02:00","8145","8466"
"07.07.2017 02:00 - 07.07.2017 02:15","7990","8423"
"07.07.2017 02:15 - 07.07.2017 02:30","7978","8376"
"07.07.2017 02:30 - 07.07.2017 02:45","7986","8354"
"07.07.2017 02:45 - 07.07.2017 03:00","7967","8332"
"07.07.2017 03:00 - 07.07.2017 03:15","7889","8298"
"07.07.2017 03:15 - 07.07.2017 03:30","7880","8317"
"07.07.2017 03:30 - 07.07.2017 03:45","7884","8368"
"07.07.2017 03:45 - 07.07.2017 04:00","7890","8260"
"07.07.2017 04:00 - 07.07.2017 04:15","7911","8205"
"07.07.2017 04:15 - 07.07.2017 04:30","7903","8170"
"07.07.2017 04:30 - 07.07.2017 04:45","7948","8188"
"07.07.2017 04:45 - 07.07.2017 05:00","7997","8341"
"07.07.2017 05:00 - 07.07.2017 05:15","8117","8451"
"07.07.2017 05:15 - 07.07.2017 05:30","8118","8313"
"07.07.2017 05:30 - 07.07.2017 05:45","8104","8436"
"07.07.2017 05:45 - 07.07.2017 06:00","8238","8486"
"07.07.2017 06:00 - 07.07.2017 06:15","8495","8772"
"07.07.2017 06:15 - 07.07.2017 06:30","8730","8923"
"07.07.2017 06:30 - 07.07.2017 06:45","8939","9158"
"07.07.2017 06:45 - 07.07.2017 07:00","9151","9381"
"07.07.2017 07:00 - 07.07.2017 07:15","9396","9577"
"07.07.2017 07:15 - 07.07.2017 07:30","9640","9852"
"07.07.2017 07:30 - 07.07.2017 07:45","9840","10142"
"07.07.2017 07:45 - 07.07.2017 08:00","10029","10268"
"07.07.2017 08:00 - 07.07.2017 08:15","10177","10504"
"07.07.2017 08:15 - 07.07.2017 08:30","10324","10649"
"07.07.2017 08:30 - 07.07.2017 08:45","10420","10743"
"07.07.2017 08:45 - 07.07.2017 09:00","10510","10951"
"07.07.2017 09:00 - 07.07.2017 09:15","10567","11046"
"07.07.2017 09:15 - 07.07.2017 09:30","10627","11065"
"07.07.2017 09:30 - 07.07.2017 09:45","10731","11233"
"07.07.2017 09:45 - 07.07.2017 10:00","10788","11177"
"07.07.2017 10:00 - 07.07.2017 10:15","10786","11194"
"07.07.2017 10:15 - 07.07.2017 10:30","10791","11151"
"07.07.2017 10:30 - 07.07.2017 10:45","10817","11172"
"07.07.2017 10:45 - 07.07.2017 11:00","10870","11248"
"07.07.2017 11:00 - 07.07.2017 11:15","11020","11206"
"07.07.2017 11:15 - 07.07.2017 11:30","11034","11210"
"07.07.2017 11:30 - 07.07.2017 11:45","11081","11273"
"07.07.2017 11:45 - 07.07.2017 12:00","11057","11241"
"07.07.2017 12:00 - 07.07.2017 12:15","10922","11155"
"07.07.2017 12:15 - 07.07.2017 12:30","10807","11056"
"07.07.2017 12:30 - 07.07.2017 12:45","10802","10968"
"07.07.2017 12:45 - 07.07.2017 13:00","10824","11001"
"07.07.2017 13:00 - 07.07.2017 13:15","10772","10981"
"07.07.2017 13:15 - 07.07.2017 13:30","10702","11020"
"07.07.2017 13:30 - 07.07.2017 13:45","10699","11025"
"07.07.2017 13:45 - 07.07.2017 14:00","10653","10953"
"07.07.2017 14:00 - 07.07.2017 14:15","10646","10865"
"07.07.2017 14:15 - 07.07.2017 14:30","10606","10862"
"07.07.2017 14:30 - 07.07.2017 14:45","10570","10815"
"07.07.2017 14:45 - 07.07.2017 15:00","10589","10823"
"07.07.2017 15:00 - 07.07.2017 15:15","10467","10725"
"07.07.2017 15:15 - 07.07.2017 15:30","10458","10675"
"07.07.2017 15:30 - 07.07.2017 15:45","10414","10605"
"07.07.2017 15:45 - 07.07.2017 16:00","10400","10639"
"07.07.2017 16:00 - 07.07.2017 16:15","10308","10657"
"07.07.2017 16:15 - 07.07.2017 16:30","10295","10572"
"07.07.2017 16:30 - 07.07.2017 16:45","10265","10623"
"07.07.2017 16:45 - 07.07.2017 17:00","10259","10650"
"07.07.2017 17:00 - 07.07.2017 17:15","10236","10667"
"07.07.2017 17:15 - 07.07.2017 17:30","10219","10637"
"07.07.2017 17:30 - 07.07.2017 17:45","10234","10666"
"07.07.2017 17:45 - 07.07.2017 18:00","10267","10658"
"07.07.2017 18:00 - 07.07.2017 18:15","10100","10568"
"07.07.2017 18:15 - 07.07.2017 18:30","10063","10420"
"07.07.2017 18:30 - 07.07.2017 18:45","10012","10338"
"07.07.2017 18:45 - 07.07.2017 19:00","9927","10260"
"07.07.2017 19:00 - 07.07.2017 19:15","9775","10156"
"07.07.2017 19:15 - 07.07.2017 19:30","9655","10056"
"07.07.2017 19:30 - 07.07.2017 19:45","9637","9934"
"07.07.2017 19:45 - 07.07.2017 20:00","9582","9905"
"07.07.2017 20:00 - 07.07.2017 20:15","9551","9844"
"07.07.2017 20:15 - 07.07.2017 20:30","9407","9764"
"07.07.2017 20:30 - 07.07.2017 20:45","9317","9706"
"07.07.2017 20:45 - 07.07.2017 21:00","9189","9565"
"07.07.2017 21:00 - 07.07.2017 21:15","9169","9545"
"07.07.2017 21:15 - 07.07.2017 21:30","9118","9419"
"07.07.2017 21:30 - 07.07.2017 21:45","9077","9397"
"07.07.2017 21:45 - 07.07.2017 22:00","8995","9351"
"07.07.2017 22:00 - 07.07.2017 22:15","9214","9479"
"07.07.2017 22:15 - 07.07.2017 22:30","9374","9792"
"07.07.2017 22:30 - 07.07.2017 22:45","9457","9887"
"07.07.2017 22:45 - 07.07.2017 23:00","9394","9748"
"07.07.2017 23:00 - 07.07.2017 23:15","9325","9652"
"07.07.2017 23:15 - 07.07.2017 23:30","9189","9474"
"07.07.2017 23:30 - 07.07.2017 23:45","9003","9453"
"07.07.2017 23:45 - 08.07.2017 00:00","8887","9304"
"08.07.2017 00:00 - 08.07.2017 00:15","8863","9144"
"08.07.2017 00:15 - 08.07.2017 00:30","8680","8930"
"08.07.2017 00:30 - 08.07.2017 00:45","8513","8752"
"08.07.2017 00:45 - 08.07.2017 01:00","8438","8613"
"08.07.2017 01:00 - 08.07.2017 01:15","8371","8565"
"08.07.2017 01:15 - 08.07.2017 01:30","8318","8508"
"08.07.2017 01:30 - 08.07.2017 01:45","8160","8299"
"08.07.2017 01:45 - 08.07.2017 02:00","8091","8304"
"08.07.2017 02:00 - 08.07.2017 02:15","7999","8229"
"08.07.2017 02:15 - 08.07.2017 02:30","7903","8162"
"08.07.2017 02:30 - 08.07.2017 02:45","7846","8130"
"08.07.2017 02:45 - 08.07.2017 03:00","7835","7981"
"08.07.2017 03:00 - 08.07.2017 03:15","7816","8039"
"08.07.2017 03:15 - 08.07.2017 03:30","7758","7945"
"08.07.2017 03:30 - 08.07.2017 03:45","7709","7956"
"08.07.2017 03:45 - 08.07.2017 04:00","7652","7900"
"08.07.2017 04:00 - 08.07.2017 04:15","7618","7856"
"08.07.2017 04:15 - 08.07.2017 04:30","7609","7853"
"08.07.2017 04:30 - 08.07.2017 04:45","7575","7840"
"08.07.2017 04:45 - 08.07.2017 05:00","7587","7859"
"08.07.2017 05:00 - 08.07.2017 05:15","7558","7858"
"08.07.2017 05:15 - 08.07.2017 05:30","7494","7732"
"08.07.2017 05:30 - 08.07.2017 05:45","7433","7689"
"08.07.2017 05:45 - 08.07.2017 06:00","7431","7670"
"08.07.2017 06:00 - 08.07.2017 06:15","7456","7857"
"08.07.2017 06:15 - 08.07.2017 06:30","7571","7874"
"08.07.2017 06:30 - 08.07.2017 06:45","7684","8007"
"08.07.2017 06:45 - 08.07.2017 07:00","7737","8004"
"08.07.2017 07:00 - 08.07.2017 07:15","7892","8234"
"08.07.2017 07:15 - 08.07.2017 07:30","8071","8359"
"08.07.2017 07:30 - 08.07.2017 07:45","8170","8431"
"08.07.2017 07:45 - 08.07.2017 08:00","8303","8467"
"08.07.2017 08:00 - 08.07.2017 08:15","8502","8638"
"08.07.2017 08:15 - 08.07.2017 08:30","8665","8803"
"08.07.2017 08:30 - 08.07.2017 08:45","8768","8873"
"08.07.2017 08:45 - 08.07.2017 09:00","8900","9045"
"08.07.2017 09:00 - 08.07.2017 09:15","9141","9209"
"08.07.2017 09:15 - 08.07.2017 09:30","9231","9311"
"08.07.2017 09:30 - 08.07.2017 09:45","9314","9338"
"08.07.2017 09:45 - 08.07.2017 10:00","9388","9534"
"08.07.2017 10:00 - 08.07.2017 10:15","9504","9597"
"08.07.2017 10:15 - 08.07.2017 10:30","9513","9619"
"08.07.2017 10:30 - 08.07.2017 10:45","9545","9603"
"08.07.2017 10:45 - 08.07.2017 11:00","9583","9653"
"08.07.2017 11:00 - 08.07.2017 11:15","9618","9710"
"08.07.2017 11:15 - 08.07.2017 11:30","9661","9753"
"08.07.2017 11:30 - 08.07.2017 11:45","9726","9858"
"08.07.2017 11:45 - 08.07.2017 12:00","9683","9794"
"08.07.2017 12:00 - 08.07.2017 12:15","9653","9740"
"08.07.2017 12:15 - 08.07.2017 12:30","9605","9686"
"08.07.2017 12:30 - 08.07.2017 12:45","9554","9631"
"08.07.2017 12:45 - 08.07.2017 13:00","9533","9534"
"08.07.2017 13:00 - 08.07.2017 13:15","9499","9495"
"08.07.2017 13:15 - 08.07.2017 13:30","9477","9432"
"08.07.2017 13:30 - 08.07.2017 13:45","9400","9507"
"08.07.2017 13:45 - 08.07.2017 14:00","9286","9436"
"08.07.2017 14:00 - 08.07.2017 14:15","9217","9379"
"08.07.2017 14:15 - 08.07.2017 14:30","9157","9272"
"08.07.2017 14:30 - 08.07.2017 14:45","9099","9261"
"08.07.2017 14:45 - 08.07.2017 15:00","9040","9199"
"08.07.2017 15:00 - 08.07.2017 15:15","9010","9213"
"08.07.2017 15:15 - 08.07.2017 15:30","9006","9067"
"08.07.2017 15:30 - 08.07.2017 15:45","8968","9033"
"08.07.2017 15:45 - 08.07.2017 16:00","8928","8989"
"08.07.2017 16:00 - 08.07.2017 16:15","8870","9050"
"08.07.2017 16:15 - 08.07.2017 16:30","8925","9021"
"08.07.2017 16:30 - 08.07.2017 16:45","8911","8991"
"08.07.2017 16:45 - 08.07.2017 17:00","8922","9052"
"08.07.2017 17:00 - 08.07.2017 17:15","8990","9011"
"08.07.2017 17:15 - 08.07.2017 17:30","9032","8918"
"08.07.2017 17:30 - 08.07.2017 17:45","9043","9053"
"08.07.2017 17:45 - 08.07.2017 18:00","9097","9058"
"08.07.2017 18:00 - 08.07.2017 18:15","9101","9037"
"08.07.2017 18:15 - 08.07.2017 18:30","9107","8994"
"08.07.2017 18:30 - 08.07.2017 18:45","9065","9055"
"08.07.2017 18:45 - 08.07.2017 19:00","9095","9005"
"08.07.2017 19:00 - 08.07.2017 19:15","9047","8887"
"08.07.2017 19:15 - 08.07.2017 19:30","8973","9024"
"08.07.2017 19:30 - 08.07.2017 19:45","8927","8995"
"08.07.2017 19:45 - 08.07.2017 20:00","8839","8905"
"08.07.2017 20:00 - 08.07.2017 20:15","8770","8764"
"08.07.2017 20:15 - 08.07.2017 20:30","8708","8628"
"08.07.2017 20:30 - 08.07.2017 20:45","8642","8628"
"08.07.2017 20:45 - 08.07.2017 21:00","8592","8554"
"08.07.2017 21:00 - 08.07.2017 21:15","8511","8492"
"08.07.2017 21:15 - 08.07.2017 21:30","8476","8377"
"08.07.2017 21:30 - 08.07.2017 21:45","8502","8252"
"08.07.2017 21:45 - 08.07.2017 22:00","8470","8287"
"08.07.2017 22:00 - 08.07.2017 22:15","8543","8537"
"08.07.2017 22:15 - 08.07.2017 22:30","8667","8639"
"08.07.2017 22:30 - 08.07.2017 22:45","8751","8691"
"08.07.2017 22:45 - 08.07.2017 23:00","8699","8614"
"08.07.2017 23:00 - 08.07.2017 23:15","8691","8634"
"08.07.2017 23:15 - 08.07.2017 23:30","8582","8517"
"08.07.2017 23:30 - 08.07.2017 23:45","8454","8454"
"08.07.2017 23:45 - 09.07.2017 00:00","8313","8285"
"09.07.2017 00:00 - 09.07.2017 00:15","8180","8107"
"09.07.2017 00:15 - 09.07.2017 00:30","8014","8083"
"09.07.2017 00:30 - 09.07.2017 00:45","7959","8013"
"09.07.2017 00:45 - 09.07.2017 01:00","7859","7957"
